date,co,no2,o3,pm10,pm25,so2
2021-10-14,785.4,35.480000000000004,18.07,144.5,64.3,23.958
2021-10-15,578.6666666666666,21.96666666666667,11.365,125.66666666666667,61.225,9.113333333333333
2021-10-16,645.0,27.290000000000003,12.020000000000001,81.14,48.285714285714285,134.60666666666665
2021-10-17,569.0,23.838,8.924,47.325,29.916666666666668,8.267999999999999
2021-10-18,508.5,27.525000000000002,23.253333333333334,94.22,47.800000000000004,20.696666666666665
2021-10-19,580.5,30.83666666666667,29.123333333333335,112.78,50.05714285714286,21.235
2021-10-20,688.0,38.766666666666666,27.209999999999997,137.8,62.32857142857143,15.961666666666666
2021-10-21,615.6666666666666,37.43333333333333,28.243333333333336,127.0,56.357142857142854,11.386666666666668
2021-10-22,660.5,38.35,22.901666666666667,122.0,56.1,19.580000000000002
2021-10-23,535.6,42.43333333333333,20.71,129.2,57.25714285714286,17.91
2021-10-24,728.75,43.583333333333336,19.06,128.0,60.214285714285715,19.34
2021-10-25,682.25,37.63333333333333,20.785,133.0,63.728571428571435,18.778333333333332
2021-10-26,583.6,40.0,20.26,139.4,68.74285714285715,30.738333333333333
2021-10-27,950.4,41.43333333333333,23.798333333333332,146.8,69.9,23.025000000000002
2021-10-28,558.0,37.550000000000004,24.513333333333332,138.0,68.38571428571429,20.151666666666667
2021-10-29,372.0,36.2,31.726,119.6,55.48333333333333,10.26
2021-10-30,628.6,32.016666666666666,23.183333333333334,131.0,66.42857142857143,24.786666666666665
2021-10-31,559.0,30.933333333333334,26.933333333333334,123.6,66.3,16.606666666666666
2021-11-01,749.8,41.93333333333333,26.433333333333334,138.0,66.18571428571428,26.81
2021-11-02,533.0,35.78333333333333,17.603333333333335,95.0,48.457142857142856,18.531666666666666
2021-11-03,549.6666666666666,29.314999999999998,16.53,42.9,20.900000000000002,13.32
2021-11-04,597.2,33.92,15.580000000000002,66.30000000000001,36.4,18.657999999999998
2021-11-05,626.2,32.434000000000005,15.774000000000001,83.325,49.31666666666666,16.288
2021-11-06,625.5,31.46,18.919999999999998,110.12,57.800000000000004,18.933333333333334
2021-11-07,661.8333333333334,33.32,25.05,133.4,73.02857142857142,18.275
2021-11-08,654.5,36.519999999999996,28.566666666666666,137.0,66.18571428571428,24.621666666666666
2021-11-09,792.3333333333334,42.68,29.55,157.6,80.34285714285714,20.113333333333333
2021-11-10,798.0,40.879999999999995,34.11666666666667,165.8,84.65714285714286,21.95
2021-11-11,808.6666666666666,35.96,34.13333333333333,166.8,82.55714285714285,21.563333333333333
2021-11-12,755.0,33.8,21.5,128.2,64.31428571428572,21.688333333333333
2021-11-13,560.6666666666666,22.8289,10.618333333333334,49.879999999999995,21.599999999999998,25.575
2021-11-14,654.1666666666666,24.469933333333334,14.82,52.459999999999994,20.928571428571427,17.201666666666664
2021-11-15,541.8333333333334,23.803833333333333,12.366666666666667,51.839999999999996,20.5,20.23
2021-11-16,485.0,23.008333333333336,10.713333333333333,36.9,14.521428571428572,18.753333333333334
2021-11-17,571.5,26.766666666666666,11.508333333333333,48.779999999999994,18.517142857142858,12.26
2021-11-18,702.8333333333334,33.5,11.678333333333333,90.86,40.42857142857143,18.843333333333334
2021-11-19,433.3333333333333,23.55,11.791666666666666,48.7,23.514285714285712,27.506666666666664
2021-11-20,438.1666666666667,25.073333333333334,10.76,24.96,13.812857142857142,21.406666666666666
2021-11-21,551.0,24.194999999999997,12.053333333333333,22.28,13.711428571428572,9.52
2021-11-22,677.5,27.665000000000003,12.328333333333333,54.239999999999995,18.974285714285713,22.436666666666667
2021-11-23,684.2,31.72,10.526,67.725,31.183333333333334,20.705999999999996
2021-11-24,628.8,33.82,14.251999999999999,92.65,45.5,18.738
2021-11-25,668.4,34.86,18.648,107.575,54.6,25.158
2021-11-26,731.8,41.480000000000004,18.5,136.5,68.08333333333333,14.931999999999999
2021-11-27,708.8,40.260000000000005,16.536,127.0,65.18333333333334,24.508
2021-11-28,718.0,29.7,14.5125,134.16666666666666,71.72,6.3775
2021-11-29,669.0,33.5,17.03,135.8,75.62857142857142,21.746666666666666
2021-11-30,657.3333333333334,36.73333333333333,18.495,129.6,65.42857142857143,12.003333333333332
2021-12-01,728.8333333333334,33.38333333333333,23.67833333333333,135.0,72.89999999999999,18.528333333333332
2021-12-02,747.5,33.251666666666665,23.396666666666665,136.0,80.2,3.92
2021-12-03,673.5,30.599999999999998,21.256666666666664,159.2,81.72857142857143,17.755
2021-12-04,761.5,32.21666666666667,19.59,156.0,80.34285714285714,16.298333333333336
2021-12-05,785.5,36.38333333333333,19.94333333333333,148.2,75.71428571428571,14.174999999999999
2021-12-06,617.5,31.516666666666666,16.771666666666665,113.6,54.05714285714286,15.231666666666667
2021-12-07,567.6666666666666,33.550000000000004,16.724999999999998,113.52000000000001,51.728571428571435,24.56
2021-12-08,713.0,31.066666666666663,16.44666666666667,111.58,57.54285714285714,24.198333333333334
2021-12-09,638.3333333333334,30.45,15.908333333333333,106.2,53.39999999999999,16.330000000000002
2021-12-10,755.5,29.599999999999998,14.573333333333332,87.1,43.24285714285714,18.151666666666667
2021-12-11,653.5,31.533333333333335,14.043333333333335,115.74000000000001,59.042857142857144,12.973333333333334
2021-12-12,642.5,33.68333333333333,17.34,131.6,68.42857142857143,12.563333333333333
2021-12-13,701.3333333333334,34.56666666666667,20.7475,130.0,67.17142857142856,16.418833333333335
2021-12-14,736.0,35.483333333333334,15.622199999999998,146.4,77.82857142857142,10.418333333333333
2021-12-15,789.6666666666666,39.050000000000004,18.536,157.4,82.85714285714286,18.308333333333334
2021-12-16,716.0,39.15,16.84,148.6,77.02857142857144,18.228333333333335
2021-12-17,781.5,39.86666666666667,15.584,151.4,77.2,18.176666666666666
2021-12-18,792.0,39.663333333333334,17.386,146.4,74.62857142857142,17.088333333333335
2021-12-19,790.6666666666666,42.21666666666666,23.525,160.0,85.27142857142857,18.536833333333334
2021-12-20,649.1666666666666,39.483333333333334,20.73,153.2,83.64285714285714,29.456666666666667
2021-12-21,742.5,41.333333333333336,25.23333333333333,169.0,85.1,10.049999999999999
2021-12-22,1153.8333333333333,58.650000000000006,12.466666666666667,157.0,82.63333333333334,8.236666666666666
2021-12-23,1114.0,57.86666666666667,17.891666666666666,154.2,87.38571428571429,8.07
2021-12-24,944.8333333333334,42.516666666666666,24.555000000000003,134.6,84.98571428571428,5.945
2021-12-25,828.0,41.06666666666667,19.12666666666667,150.0,87.44285714285715,22.038333333333338
2021-12-26,1357.3333333333333,47.300000000000004,10.446666666666667,164.4,91.32857142857142,4.283933333333334
2021-12-27,715.8333333333334,32.38166666666667,19.31,120.6,73.8,37.56166666666667
2021-12-28,668.3333333333334,33.208333333333336,13.233333333333334,97.78,68.6,3.5520000000000005
2021-12-29,847.1666666666666,30.671666666666667,16.921666666666667,82.8,47.94285714285714,4.565
2021-12-30,520.5,30.643333333333334,20.83666666666667,88.7,48.271428571428565,3.58
2021-12-31,659.4,33.08,24.182,119.5,67.73333333333333,5.06
2022-01-01,758.1666666666666,36.666666666666664,16.491666666666667,128.6,69.75714285714285,5.288333333333333
2022-01-02,953.3333333333334,37.28333333333333,13.366666666666667,132.2,73.60000000000001,3.856666666666667
2022-01-03,730.5,37.46666666666667,15.781666666666666,134.2,72.83333333333333,4.76
2022-01-04,709.1666666666666,37.266666666666666,15.346666666666666,145.4,75.35714285714286,5.243333333333333
2022-01-05,651.3333333333334,32.63333333333333,19.28,126.6,73.37142857142858,4.223333333333334
2022-01-06,654.8333333333334,34.51666666666667,18.896666666666665,106.5,59.542857142857144,4.076666666666667
2022-01-07,528.0,32.943333333333335,16.791666666666668,81.64,42.114285714285714,10.253333333333332
2022-01-08,433.6666666666667,24.745,19.305,59.720000000000006,30.37142857142857,3.635
2022-01-09,616.8333333333334,28.13,14.594999999999999,73.72,36.614285714285714,9.051666666666668
2022-01-10,532.1666666666666,26.211666666666662,15.181666666666667,78.97999999999999,37.771428571428565,3.395
2022-01-11,420.8333333333333,26.106666666666666,13.995,68.42,35.92857142857143,14.455
2022-01-12,661.5,30.150000000000002,12.493333333333332,73.05,41.128571428571426,4.613333333333333
2022-01-13,446.5,28.34,12.83,59.839999999999996,33.05714285714286,9.576666666666666
2022-01-14,395.3333333333333,27.546666666666663,12.993333333333332,58.720000000000006,31.942857142857143,18.145
2022-01-15,569.1666666666666,30.478333333333335,13.418333333333335,80.4,40.042857142857144,15.381666666666668
2022-01-16,508.1666666666667,28.22,12.13,75.9,51.48571428571428,11.858333333333334
2022-01-17,528.0,29.258333333333336,13.548333333333332,78.72,44.6,8.91
2022-01-18,622.6666666666666,32.038333333333334,13.696666666666667,107.47999999999999,58.31428571428571,18.646666666666665
2022-01-19,879.0,39.71666666666667,7.471666666666667,154.6,84.64285714285714,5.321666666666666
2022-01-20,654.4,39.32,12.22,96.5,65.39999999999999,4.922
2022-01-21,508.0,32.225,13.493333333333332,98.17999999999999,52.25714285714286,4.346666666666667
2022-01-22,970.0,44.519999999999996,8.24,134.66666666666666,62.5,6.186
2022-01-23,739.1666666666666,41.699999999999996,12.049999999999999,137.0,63.55714285714286,7.758333333333333
2022-01-24,524.1666666666666,33.82833333333333,32.926,152.4,67.68571428571428,5.84
2022-01-25,610.0,34.696666666666665,18.416666666666668,178.25,108.98333333333333,5.253333333333333
2022-01-26,633.1666666666666,40.35,16.128333333333334,180.75,85.92857142857143,9.661666666666667
2022-01-27,,,,,85.0,
2022-01-28,681.5,39.21666666666667,20.611666666666668,149.4,53.91428571428571,9.855
2022-01-29,677.3333333333334,46.15,18.491666666666667,140.4,59.84285714285714,12.32
2022-01-30,953.1666666666666,49.300000000000004,14.116666666666667,151.8,77.10000000000001,21.095
2022-01-31,1136.8,42.17999999999999,16.518,157.0,79.05,41.268
2022-02-01,771.5,34.65,19.2,150.33333333333334,70.05999999999999,11.14
2022-02-02,839.0,38.733333333333334,21.191666666666666,147.6,75.88571428571429,5.091666666666667
2022-02-03,597.4,27.427999999999997,24.96,130.25,62.01666666666667,14.722
2022-02-04,467.6666666666667,29.441666666666666,36.625,146.8,53.642857142857146,6.56
2022-02-05,848.25,41.675000000000004,30.375,178.66666666666666,71.34,10.295
2022-02-06,684.5,38.2,19.1,170.0,58.92,5.5249999999999995
2022-02-07,,,,,58.1,
2022-02-08,,,,,64.5,
2022-02-09,,,,,49.6,
2022-02-10,,,,,52.5,
2022-02-11,,,,,73.9,
2022-02-12,,,,,57.6,
2022-02-13,,,,,55.5,
2022-02-14,,,,,66.2,
2022-02-15,,,,,60.3,
2022-02-16,,,,,54.5,
2022-02-17,,,,,53.6,
2022-02-18,,,,,51.6,
2022-02-19,,,,,48.4,
2022-02-20,,,,,56.9,
2022-02-21,,,,,77.8,
2022-02-22,,,,,69.8,
2022-02-23,,,,,47.7,
2022-02-24,,,,,39.7,
2022-02-25,,,,,34.4,
2022-02-26,,,,,33.3,
2022-02-27,,,,,16.4,
2022-02-28,,,,,22.5,
2022-03-01,,,,,22.1,
2022-03-02,,,,,28.4,
2022-03-03,,,,,38.8,
2022-03-04,,,,,37.3,
2022-03-05,,,,,41.8,
2022-03-06,,,,,41.3,
2022-03-07,,,,,34.5,
2022-03-08,,,,,54.3,
2022-03-09,,,,,66.0,
2022-03-10,,,,,76.9,
2022-03-11,,,,,70.7,
2022-03-12,,,,,74.8,
2022-03-13,,,,,89.4,
2022-03-14,,,,,72.6,
2022-03-15,,,,,75.6,
2022-03-16,,,,,93.0,
2022-03-17,,,,,114.0,
2022-03-18,,,,,96.5,
2022-03-19,,,,,51.4,
2022-03-20,,,,,56.2,
2022-03-21,,,,,68.9,
2022-03-22,,,,,70.3,
2022-03-23,,,,,64.0,
2022-03-24,,,,,70.3,
2022-03-25,4919.083333333333,28.25,19.54,126.6,64.08571428571429,5.066666666666666
2022-03-26,670.5,25.3,27.125999999999998,120.8,56.17142857142858,14.916666666666666
2022-03-27,622.6666666666666,26.849999999999998,24.425,123.8,57.114285714285714,10.371666666666668
2022-03-28,668.1666666666666,30.983333333333334,15.486666666666666,120.2,58.32857142857143,4.7749999999999995
2022-03-29,777.0,35.38333333333333,23.72,140.4,63.67142857142857,17.375
2022-03-30,894.1666666666666,37.68333333333333,21.923333333333332,151.6,66.75714285714285,16.946666666666665
2022-03-31,721.1666666666666,32.53333333333333,22.955,147.6,61.457142857142856,16.394
2022-04-01,972.8333333333334,28.516666666666666,31.36666666666667,145.2,65.31428571428572,7.624833333333334
2022-04-02,556.6666666666666,21.406666666666666,27.599999999999998,103.55,52.699999999999996,11.303333333333335
2022-04-03,578.0,19.636666666666667,27.996666666666666,102.3,49.71666666666667,9.406666666666666
2022-04-04,528.3333333333334,21.125,26.600000000000005,107.47999999999999,47.48571428571428,10.141666666666666
2022-04-05,471.0,24.03833333333333,25.53333333333333,104.6,39.028571428571425,11.598333333333334
2022-04-06,447.3333333333333,29.55333333333333,25.849999999999998,109.6,40.94285714285714,10.206666666666667
2022-04-07,620.0,29.639999999999997,27.3,123.5,50.93333333333334,13.186000000000002
2022-04-08,558.6,25.759999999999998,29.02,114.2,41.96666666666667,10.946000000000002
2022-04-09,560.8333333333334,31.471666666666664,22.05,97.84,30.5,28.041666666666668
2022-04-10,2094.8333333333335,27.883333333333336,20.966666666666665,80.16,27.599999999999998,22.081666666666663
2022-04-11,2244.6666666666665,29.48333333333333,28.983333333333334,91.62,29.2,18.536666666666665
2022-04-12,710.1666666666666,32.61666666666667,28.133333333333336,104.97999999999999,34.98571428571429,10.428333333333333
2022-04-13,546.0,38.666666666666664,25.40833333333333,94.06,27.728571428571428,11.163333333333334
2022-04-14,568.5,29.21666666666667,21.75,92.3,26.857142857142858,9.056833333333334
2022-04-15,544.6666666666666,33.38333333333333,26.350000000000005,110.34,39.81428571428571,11.743333333333332
2022-04-16,1024.0,36.233333333333334,31.650000000000002,120.66,44.871428571428574,15.068333333333333
2022-04-17,787.3333333333334,34.5,34.46,113.25999999999999,44.9,12.145000000000001
2022-04-18,1160.8333333333333,34.53333333333334,28.850000000000005,117.2,49.114285714285714,9.146666666666667
2022-04-19,709.6666666666666,37.166666666666664,32.1,141.8,47.75714285714286,10.868333333333334
2022-04-20,653.5,34.96666666666667,37.266666666666666,131.4,48.128571428571426,10.991666666666667
2022-04-21,819.0,30.666666666666668,34.38333333333333,111.2,50.07142857142857,9.825000000000001
2022-04-22,620.3333333333334,32.18333333333333,28.883333333333336,97.14,47.28333333333333,11.169833333333335
2022-04-23,658.6166666666667,31.366666666666664,29.660000000000004,96.26,37.114285714285714,10.105
2022-04-24,811.4,29.099999999999998,31.139999999999997,96.74,36.31428571428571,9.658333333333333
2022-04-25,833.6333333333333,40.199999999999996,35.04,135.2,57.271428571428565,17.811666666666667
2022-04-26,542.0,30.433333333333334,34.08,102.66,42.94285714285714,10.738333333333335
2022-04-27,905.6,39.46666666666667,21.380000000000003,123.2,52.67142857142857,5.483333333333333
2022-04-28,465.1666666666667,27.916666666666668,28.458000000000006,97.03999999999999,46.385714285714286,23.2015
2022-04-29,962.3333333333334,41.31666666666667,22.83,116.2,50.042857142857144,21.255
2022-04-30,1203.3333333333333,37.63333333333333,21.0,120.25999999999999,53.771428571428565,6.76
2022-05-01,876.8333333333334,39.46666666666667,19.844,133.8,53.6,15.012
2022-05-02,628.5,32.583333333333336,17.676666666666666,120.2,40.871428571428574,9.815
2022-05-03,1015.3333333333334,43.61666666666667,13.955,159.2,55.416666666666664,7.601666666666667
2022-05-04,723.6,32.68333333333333,31.599999999999998,84.44,33.44285714285714,5.101666666666667
2022-05-05,979.0,38.01666666666667,22.83,109.97999999999999,46.6,8.445
2022-05-06,886.2,36.81666666666667,23.548333333333332,125.2,49.48571428571428,9.238333333333333
2022-05-07,920.2,31.016666666666666,27.688333333333333,122.2,46.300000000000004,9.299999999999999
2022-05-08,628.4,30.916666666666668,28.66333333333333,127.2,49.142857142857146,12.496666666666668
2022-05-09,883.4,33.21666666666667,27.448333333333334,158.0,60.55714285714286,11.288333333333334
2022-05-10,1058.0,41.88333333333333,23.82166666666667,164.8,57.65714285714286,19.163333333333334
2022-05-11,602.8,29.46666666666667,19.005,79.9,32.17142857142857,9.848333333333333
2022-05-12,558.8,25.71666666666667,21.57166666666667,59.88000000000001,23.2,8.164666666666667
2022-05-13,529.6,29.498333333333335,23.641666666666666,91.14,37.142857142857146,8.375
2022-05-14,471.4,23.191666666666666,27.685,116.4,39.285714285714285,9.683333333333334
2022-05-15,404.0,29.76,27.929999999999996,99.325,41.083333333333336,10.264
2022-05-16,549.4,25.816666666666666,23.460000000000004,85.62,40.228571428571435,10.793333333333335
2022-05-17,708.8,25.126666666666665,23.048333333333332,80.92,38.228571428571435,8.893333333333333
2022-05-18,655.2,30.900000000000002,18.686666666666667,107.28,45.41428571428571,9.121666666666668
2022-05-19,638.2,22.791666666666668,16.66,54.98,21.142857142857142,8.03
2022-05-20,432.2,24.48,16.970000000000002,46.96,25.028571428571432,12.915
2022-05-21,488.4,25.198333333333334,20.638333333333332,107.64000000000001,39.94285714285714,4.433333333333334
2022-05-22,479.8,19.901666666666667,17.523333333333333,109.8,33.214285714285715,9.138333333333334
2022-05-23,274.75,24.044,18.992,99.35,29.71666666666667,9.698
2022-05-24,349.5,20.058,19.29,97.4,28.833333333333332,12.176
2022-05-25,321.1,22.688,21.836000000000002,130.25,44.21666666666667,16.523999999999997
2022-05-26,685.1111111111111,22.635555555555555,44.99444444444445,90.475,41.33,10.237777777777778
2022-05-27,465.8888888888889,21.61111111111111,41.91963333333334,72.65,29.845999999999997,4.840888888888888
2022-05-28,423.44444444444446,17.528888888888886,47.99777777777778,74.6875,28.032,10.606666666666666
2022-05-29,379.6666666666667,17.525555555555556,46.897777777777776,83.4,29.861,10.115555555555556
2022-05-30,397.55555555555554,17.387777777777778,48.79777777777778,93.275,33.245999999999995,11.068888888888889
2022-05-31,421.44444444444446,19.332222222222224,44.91444444444445,83.1125,32.231,9.485555555555555
2022-06-01,504.87777777777774,26.39777777777778,36.50888888888889,71.6875,34.260000000000005,12.113333333333333
2022-06-02,606.1818181818181,18.991818181818182,35.327000000000005,85.06,40.083333333333336,11.185454545454546
2022-06-03,569.0909090909091,17.236363636363635,36.468,77.46000000000001,35.3,10.323636363636364
2022-06-04,492.6,13.358,38.47222222222222,85.0,37.73636363636364,7.867
2022-06-05,383.96999999999997,12.581999999999999,48.8375,86.93333333333334,40.6,13.179999999999998
2022-06-06,423.1818181818182,15.267272727272728,36.525,62.44,32.141666666666666,7.235454545454545
2022-06-07,400.45454545454544,15.966363636363637,36.472,69.67,30.558333333333334,9.240909090909092
2022-06-08,650.7272727272727,16.007272727272728,33.957,68.92999999999999,32.708333333333336,9.734545454545454
2022-06-09,608.3636363636364,15.075454545454544,40.024,53.08,26.71666666666667,9.16090909090909
2022-06-10,420.2181818181818,14.138181818181819,33.5,45.019999999999996,18.948333333333334,10.56181818181818
2022-06-11,325.7083333333333,14.555833333333332,30.875454545454545,37.85454545454545,14.119153846153846,8.299
2022-06-12,390.72499999999997,16.778333333333332,28.778181818181817,33.4,14.723076923076924,9.9725
2022-06-13,402.22499999999997,15.806666666666667,31.922727272727276,39.197272727272725,16.63923076923077,5.8975
2022-06-14,571.8333333333334,18.56833333333333,32.36818181818182,42.04545454545455,22.77153846153846,8.374166666666666
